Question	Answer	Rank	Point	Judge
Q427_R28	Q427_R28_C2	4	-0.9014964959569718	False
Q427_R28	Q427_R28_C3	10	-0.9244030253945864	False
Q427_R28	Q427_R28_C4	8	-0.9169688171198052	False
Q427_R28	Q427_R28_C5	2	-0.8862201631609177	False
Q427_R28	Q427_R28_C6	6	-0.9073900798390072	False
Q427_R28	Q427_R28_C7	5	-0.904532786294941	False
Q427_R28	Q427_R28_C8	1	-0.8476177689536073	False
Q427_R28	Q427_R28_C9	7	-0.9150349416420392	False
Q427_R28	Q427_R28_C10	3	-0.8972606162422705	False
Q427_R43	Q427_R43_C1	5	-0.7462794287252921	False
Q427_R43	Q427_R43_C2	8	-0.7774325567603071	False
Q427_R43	Q427_R43_C3	2	-0.439702212969576	False
Q427_R43	Q427_R43_C4	3	-0.7371430472662153	False
Q427_R43	Q427_R43_C5	9	-0.7836314522188077	False
Q427_R43	Q427_R43_C6	1	0.9789741486078444	True
Q427_R43	Q427_R43_C7	10	-0.9501554889363844	False
Q427_R43	Q427_R43_C8	7	-0.7522078168824626	False
Q427_R43	Q427_R43_C9	4	-0.7388379879001346	False
Q427_R43	Q427_R43_C10	6	-0.7510966140873678	False
Q427_R48	Q427_R48_C1	5	-0.5372896594133056	False
Q427_R48	Q427_R48_C2	6	-0.5549096211030347	False
Q427_R48	Q427_R48_C3	8	-0.6504234605389629	False
Q427_R48	Q427_R48_C4	10	-0.8465933109407111	False
Q427_R48	Q427_R48_C5	1	0.1107176190532304	True
Q427_R48	Q427_R48_C6	3	-0.2757257987965964	False
Q427_R48	Q427_R48_C7	7	-0.5889172904719517	False
Q427_R48	Q427_R48_C8	2	0.025729287686931	True
Q427_R48	Q427_R48_C9	9	-0.8274155494049098	False
Q427_R48	Q427_R48_C10	4	-0.5110538449240931	False
Q427_R50	Q427_R50_C1	8	-0.93242856711908	False
Q427_R50	Q427_R50_C2	10	-0.9471988063056458	False
Q427_R50	Q427_R50_C3	9	-0.9471321382051716	False
Q427_R50	Q427_R50_C4	2	-0.9062403870279008	False
Q427_R50	Q427_R50_C5	5	-0.9195091298022156	False
Q427_R50	Q427_R50_C6	7	-0.9310717354542656	False
Q427_R50	Q427_R50_C7	6	-0.928342926339615	False
Q427_R50	Q427_R50_C8	4	-0.9117084648379256	False
Q427_R50	Q427_R50_C9	1	-0.8656620892512561	False
Q427_R50	Q427_R50_C10	3	-0.908517675387792	False
Q427_R51	Q427_R51_C1	7	-0.6170800391665701	False
Q427_R51	Q427_R51_C2	2	-0.4804400681974012	False
Q427_R51	Q427_R51_C3	6	-0.6112859310568799	False
Q427_R51	Q427_R51_C4	5	-0.5646905902414086	False
Q427_R51	Q427_R51_C5	3	-0.4827636486315954	False
Q427_R51	Q427_R51_C6	4	-0.5347516212274956	False
Q427_R51	Q427_R51_C7	9	-0.6469389257216411	False
Q427_R51	Q427_R51_C8	1	0.627375301632535	True
Q427_R51	Q427_R51_C9	10	-0.6810556522610947	False
Q427_R51	Q427_R51_C10	8	-0.6398396173077503	False
Q429_R32	Q429_R32_C1	5	-0.8634614093272213	False
Q429_R32	Q429_R32_C2	3	-0.7608408032740512	False
Q429_R32	Q429_R32_C3	1	-0.6509359413095004	False
Q429_R32	Q429_R32_C4	6	-0.8769926796292602	False
Q429_R32	Q429_R32_C5	4	-0.7860483824515638	False
Q429_R32	Q429_R32_C6	2	-0.6761916632537326	False
Q429_R32	Q429_R32_C7	7	-0.9047639927335562	False
Q429_R32	Q429_R32_C8	10	-0.9307629903201922	False
Q429_R32	Q429_R32_C9	8	-0.9250923306624456	False
Q429_R32	Q429_R32_C10	9	-0.9284820391201178	False
Q430_R8	Q430_R8_C1	1	0.1499847797910767	True
Q430_R8	Q430_R8_C2	3	-0.1166092965793115	False
Q430_R8	Q430_R8_C3	6	-0.2798547542709957	False
Q430_R8	Q430_R8_C4	10	-0.7480163884058753	False
Q430_R8	Q430_R8_C5	9	-0.644028535841608	False
Q430_R8	Q430_R8_C6	2	0.0763394536610739	True
Q430_R8	Q430_R8_C7	5	-0.2654490991868079	False
Q430_R8	Q430_R8_C8	7	-0.3324829481886696	False
Q430_R8	Q430_R8_C9	8	-0.462115395343666	False
Q430_R8	Q430_R8_C10	4	-0.1919551661448145	False
Q431_R5	Q431_R5_C1	2	0.7406252905697348	True
Q431_R5	Q431_R5_C2	8	-0.6932180603005749	False
Q431_R5	Q431_R5_C3	1	0.7894321133917155	True
Q431_R5	Q431_R5_C4	7	-0.6364549165967293	False
Q431_R5	Q431_R5_C5	10	-0.8216389193711067	False
Q431_R5	Q431_R5_C6	5	-0.2657045702762977	False
Q431_R5	Q431_R5_C7	9	-0.762273393408188	False
Q431_R5	Q431_R5_C8	3	-0.013160502253167	False
Q431_R5	Q431_R5_C9	4	-0.1953224832799425	False
Q431_R5	Q431_R5_C10	6	-0.4921609278547749	False
Q431_R16	Q431_R16_C1	4	-0.938520733179092	False
Q431_R16	Q431_R16_C2	2	-0.902543506438048	False
Q431_R16	Q431_R16_C3	8	-0.9606440600011406	False
Q431_R16	Q431_R16_C4	1	0.3670380589815634	True
Q431_R16	Q431_R16_C5	10	-0.9969061804915254	False
Q431_R16	Q431_R16_C6	7	-0.9555300848288766	False
Q431_R16	Q431_R16_C7	9	-0.9614741910921236	False
Q431_R16	Q431_R16_C8	3	-0.9300556249643732	False
Q431_R16	Q431_R16_C9	5	-0.9427749542050614	False
Q431_R16	Q431_R16_C10	6	-0.9474414158410552	False
Q431_R29	Q431_R29_C1	7	-0.6491355348490682	False
Q431_R29	Q431_R29_C2	3	-0.4164980500763647	False
Q431_R29	Q431_R29_C3	1	0.7637740358087921	True
Q431_R29	Q431_R29_C4	9	-0.7234692901483541	False
Q431_R29	Q431_R29_C5	5	-0.567327217565188	False
Q431_R29	Q431_R29_C6	6	-0.5970439126777825	False
Q431_R29	Q431_R29_C7	4	-0.5336994287159267	False
Q431_R29	Q431_R29_C8	8	-0.7186186516976423	False
Q431_R29	Q431_R29_C9	2	0.3599259821004852	True
Q431_R29	Q431_R29_C10	10	-0.9184439712525072	False
Q431_R35	Q431_R35_C1	7	-0.4256497777176182	False
Q431_R35	Q431_R35_C2	6	-0.3776801628571152	False
Q431_R35	Q431_R35_C3	1	0.7738350658119277	True
Q431_R35	Q431_R35_C4	9	-0.8322344565839461	False
Q431_R35	Q431_R35_C5	2	0.5964049078502667	True
Q431_R35	Q431_R35_C6	10	-0.8411573802502441	False
Q431_R35	Q431_R35_C7	5	-0.0746112227891382	False
Q431_R35	Q431_R35_C8	8	-0.6571362180049707	False
Q431_R35	Q431_R35_C9	4	-0.0288806607834932	False
Q431_R35	Q431_R35_C10	3	0.1094118581789005	True
Q432_R93	Q432_R93_C1	10	-0.6990649885501576	False
Q432_R93	Q432_R93_C2	4	-0.61766076661752	False
Q432_R93	Q432_R93_C3	6	-0.6391883152246287	False
Q432_R93	Q432_R93_C4	9	-0.6695857081360861	False
Q432_R93	Q432_R93_C5	8	-0.6494902745346718	False
Q432_R93	Q432_R93_C6	5	-0.6296117694555963	False
Q432_R93	Q432_R93_C7	1	-0.4467820251873312	False
Q432_R93	Q432_R93_C8	7	-0.6398102496051867	False
Q432_R93	Q432_R93_C9	3	-0.6121493006850924	False
Q432_R93	Q432_R93_C10	2	-0.5550838064076673	False
Q432_R96	Q432_R96_C1	6	-0.9183226091173298	False
Q432_R96	Q432_R96_C2	2	-0.8106201098390542	False
Q432_R96	Q432_R96_C3	8	-0.933489632151433	False
Q432_R96	Q432_R96_C4	9	-0.9406932424920088	False
Q432_R96	Q432_R96_C5	10	-0.9506607693982576	False
Q432_R96	Q432_R96_C6	5	-0.9166102877433616	False
Q432_R96	Q432_R96_C7	7	-0.932557568762479	False
Q432_R96	Q432_R96_C8	3	-0.8666159312292727	False
Q432_R96	Q432_R96_C9	4	-0.9153368190734554	False
Q432_R96	Q432_R96_C10	1	-0.7990245207739484	False
Q432_R101	Q432_R101_C1	5	-0.7135976358194465	False
Q432_R101	Q432_R101_C2	4	-0.645067364583398	False
Q432_R101	Q432_R101_C3	3	-0.6081368023439451	False
Q432_R101	Q432_R101_C4	9	-0.7504146860061489	False
Q432_R101	Q432_R101_C5	7	-0.7211565690881085	False
Q432_R101	Q432_R101_C6	1	0.238648696474844	True
Q432_R101	Q432_R101_C7	10	-0.8545579341716358	False
Q432_R101	Q432_R101_C8	2	-0.5775261082079342	False
Q432_R101	Q432_R101_C9	6	-0.7189041655528929	False
Q432_R101	Q432_R101_C10	8	-0.7472015877816092	False
Q432_R111	Q432_R111_C1	6	-0.6978609831743778	False
Q432_R111	Q432_R111_C2	10	-0.7253163041012829	False
Q432_R111	Q432_R111_C3	3	-0.5545345357679383	False
Q432_R111	Q432_R111_C4	2	0.6555630920131896	True
Q432_R111	Q432_R111_C5	4	-0.6606816021485202	False
Q432_R111	Q432_R111_C6	5	-0.6753671249754201	False
Q432_R111	Q432_R111_C7	7	-0.7099846786451443	False
Q432_R111	Q432_R111_C8	9	-0.7199987801482277	False
Q432_R111	Q432_R111_C9	8	-0.7195919989008899	False
Q432_R111	Q432_R111_C10	1	0.9494633317232596	True
Q432_R127	Q432_R127_C1	8	-0.7760102899399142	False
Q432_R127	Q432_R127_C2	2	-0.2380834868090743	False
Q432_R127	Q432_R127_C3	5	-0.7322239462621123	False
Q432_R127	Q432_R127_C4	3	-0.6395339668163336	False
Q432_R127	Q432_R127_C5	1	-0.2208443269388684	False
Q432_R127	Q432_R127_C6	7	-0.7719390477986727	False
Q432_R127	Q432_R127_C7	6	-0.7433618456278557	False
Q432_R127	Q432_R127_C8	10	-0.8159266228274922	False
Q432_R127	Q432_R127_C9	9	-0.8072273585666674	False
Q432_R127	Q432_R127_C10	4	-0.6593764793766739	False
Q433_R11	Q433_R11_C1	4	-0.3104520863962943	False
Q433_R11	Q433_R11_C2	3	-0.2766262829844982	False
Q433_R11	Q433_R11_C3	8	-0.4215209379558275	False
Q433_R11	Q433_R11_C4	7	-0.4056534916955259	False
Q433_R11	Q433_R11_C5	5	-0.3394472831505517	False
Q433_R11	Q433_R11_C6	9	-0.4512273564282785	False
Q433_R11	Q433_R11_C7	1	-0.2210705871376883	False
Q433_R11	Q433_R11_C8	6	-0.3661529232413611	False
Q433_R11	Q433_R11_C9	2	-0.2292315093971693	False
Q433_R11	Q433_R11_C10	10	-0.4733618105519915	False
Q433_R28	Q433_R28_C1	5	-0.9011255428928008	False
Q433_R28	Q433_R28_C2	10	-0.9302657076894943	False
Q433_R28	Q433_R28_C3	4	-0.9000561687569781	False
Q433_R28	Q433_R28_C4	8	-0.915848548708823	False
Q433_R28	Q433_R28_C5	3	-0.897994343247974	False
Q433_R28	Q433_R28_C6	1	-0.8192073059535019	False
Q433_R28	Q433_R28_C7	7	-0.9099530651863604	False
Q433_R28	Q433_R28_C8	2	-0.8889718753755491	False
Q433_R28	Q433_R28_C9	9	-0.9227182561454548	False
Q433_R28	Q433_R28_C10	6	-0.9067284651173892	False
Q433_R30	Q433_R30_C1	10	-0.733609603361737	False
Q433_R30	Q433_R30_C2	9	-0.6240513792932978	False
Q433_R30	Q433_R30_C3	5	-0.5273444663507845	False
Q433_R30	Q433_R30_C4	1	-0.0294740458320381	False
Q433_R30	Q433_R30_C5	7	-0.5699644724801765	False
Q433_R30	Q433_R30_C6	3	-0.3941668912168649	False
Q433_R30	Q433_R30_C7	8	-0.6145524318774509	False
Q433_R30	Q433_R30_C8	6	-0.5347021509645635	False
Q433_R30	Q433_R30_C9	4	-0.5269102897092561	False
Q433_R30	Q433_R30_C10	2	-0.1300765894829147	False
Q433_R38	Q433_R38_C1	4	-0.8603956239126851	False
Q433_R38	Q433_R38_C2	6	-0.8709923076172204	False
Q433_R38	Q433_R38_C3	2	-0.7476332563175823	False
Q433_R38	Q433_R38_C4	3	-0.7917996937624681	False
Q433_R38	Q433_R38_C5	7	-0.8840838027497746	False
Q433_R38	Q433_R38_C6	8	-0.8941071427816552	False
Q433_R38	Q433_R38_C7	1	-0.7362483348469451	False
Q433_R38	Q433_R38_C8	5	-0.8708382297193058	False
Q433_R38	Q433_R38_C9	9	-0.9233893206330884	False
Q433_R38	Q433_R38_C10	10	-0.925623065453954	False
Q433_R115	Q433_R115_C1	6	-0.6258819026166671	False
Q433_R115	Q433_R115_C2	1	0.1812710878183632	True
Q433_R115	Q433_R115_C3	10	-0.831048612419429	False
Q433_R115	Q433_R115_C4	7	-0.672344926996991	False
Q433_R115	Q433_R115_C5	4	-0.4956302277987323	False
Q433_R115	Q433_R115_C6	2	0.0693645130447422	True
Q433_R115	Q433_R115_C7	5	-0.5768889894470859	False
Q433_R115	Q433_R115_C8	8	-0.7060161322368699	False
Q433_R115	Q433_R115_C9	9	-0.7381697895090618	False
Q433_R115	Q433_R115_C10	3	-0.1478011668034831	False
Q433_R128	Q433_R128_C1	9	-0.8747564095152958	False
Q433_R128	Q433_R128_C2	1	-0.8008133099933581	False
Q433_R128	Q433_R128_C3	8	-0.8658880874809975	False
Q433_R128	Q433_R128_C4	10	-0.903829654780852	False
Q433_R128	Q433_R128_C5	2	-0.8093681503863406	False
Q433_R128	Q433_R128_C6	3	-0.8435701449068675	False
Q433_R128	Q433_R128_C7	4	-0.8482951858475869	False
Q433_R128	Q433_R128_C8	5	-0.8497214390522054	False
Q433_R128	Q433_R128_C9	7	-0.8554798082369828	False
Q433_R128	Q433_R128_C10	6	-0.8531411876798829	False
Q434_R6	Q434_R6_C1	1	-0.4625789218785829	False
Q434_R6	Q434_R6_C2	6	-0.6165890991740843	False
Q434_R6	Q434_R6_C3	10	-0.6349277088310468	False
Q434_R6	Q434_R6_C4	4	-0.5905440980978585	False
Q434_R6	Q434_R6_C5	8	-0.6271962809724343	False
Q434_R6	Q434_R6_C6	3	-0.5564326156293202	False
Q434_R6	Q434_R6_C7	9	-0.6323535656338355	False
Q434_R6	Q434_R6_C8	2	-0.5219237987639955	False
Q434_R6	Q434_R6_C9	7	-0.6269059391291518	False
Q434_R6	Q434_R6_C10	5	-0.6110138580578932	False
Q434_R12	Q434_R12_C1	6	-0.8965173854236514	False
Q434_R12	Q434_R12_C2	3	-0.8780656494504666	False
Q434_R12	Q434_R12_C3	7	-0.8969759775974993	False
Q434_R12	Q434_R12_C4	5	-0.8952930454123988	False
Q434_R12	Q434_R12_C5	4	-0.8866162260615984	False
Q434_R12	Q434_R12_C6	2	-0.844925743873898	False
Q434_R12	Q434_R12_C7	8	-0.8984631701135	False
Q434_R12	Q434_R12_C8	9	-0.9224208831697136	False
Q434_R12	Q434_R12_C9	10	-0.938804415526824	False
Q434_R12	Q434_R12_C10	1	-0.8182920022595124	False
Q434_R15	Q434_R15_C1	4	-0.419949915080952	False
Q434_R15	Q434_R15_C2	7	-0.4889244804144525	False
Q434_R15	Q434_R15_C3	1	-0.0461943240177689	False
Q434_R15	Q434_R15_C4	10	-0.871232019889085	False
Q434_R15	Q434_R15_C5	3	-0.3935081804971874	False
Q434_R15	Q434_R15_C6	6	-0.4640830318414299	False
Q434_R15	Q434_R15_C7	5	-0.4542753894819978	False
Q434_R15	Q434_R15_C8	9	-0.5333067068960169	False
Q434_R15	Q434_R15_C9	8	-0.4937659058346011	False
Q434_R15	Q434_R15_C10	2	-0.2466755584799198	False
Q434_R22	Q434_R22_C1	8	-0.3605518763904718	False
Q434_R22	Q434_R22_C2	6	-0.2909493036360937	False
Q434_R22	Q434_R22_C3	3	-0.0916329091627253	False
Q434_R22	Q434_R22_C4	10	-0.5371188842211931	False
Q434_R22	Q434_R22_C5	5	-0.1609039704025627	False
Q434_R22	Q434_R22_C6	9	-0.4415256662631288	False
Q434_R22	Q434_R22_C7	2	-0.0394197838317549	False
Q434_R22	Q434_R22_C8	4	-0.1154334784012502	False
Q434_R22	Q434_R22_C9	7	-0.3332636304385285	False
Q434_R22	Q434_R22_C10	1	0.1104038430666438	True
Q434_R28	Q434_R28_C1	4	-0.388650300634856	False
Q434_R28	Q434_R28_C2	7	-0.511490778782395	False
Q434_R28	Q434_R28_C3	9	-0.5440481426205572	False
Q434_R28	Q434_R28_C4	2	-0.0891016688521996	False
Q434_R28	Q434_R28_C5	3	-0.3702082387339143	False
Q434_R28	Q434_R28_C6	8	-0.5341034569565704	False
Q434_R28	Q434_R28_C7	6	-0.4184542289965578	False
Q434_R28	Q434_R28_C8	10	-0.59950664422119	False
Q434_R28	Q434_R28_C9	1	0.1594163225690983	True
Q434_R28	Q434_R28_C10	5	-0.4029697623715794	False
Q434_R31	Q434_R31_C1	7	-0.328349738033812	False
Q434_R31	Q434_R31_C2	8	-0.3500320460952792	False
Q434_R31	Q434_R31_C3	3	0.0419055556168928	True
Q434_R31	Q434_R31_C4	5	-0.081992408582609	False
Q434_R31	Q434_R31_C5	4	-0.0389193892311996	False
Q434_R31	Q434_R31_C6	2	0.0455331684806654	True
Q434_R31	Q434_R31_C7	9	-0.4041358216453008	False
Q434_R31	Q434_R31_C8	1	0.3249267810958289	True
Q434_R31	Q434_R31_C9	10	-0.7551134945045259	False
Q434_R31	Q434_R31_C10	6	-0.2647385421118968	False
Q434_R36	Q434_R36_C1	1	-0.4144106772197917	False
Q434_R36	Q434_R36_C2	8	-0.7607497323738768	False
Q434_R36	Q434_R36_C3	4	-0.7020444568915014	False
Q434_R36	Q434_R36_C4	2	-0.684232242976452	False
Q434_R36	Q434_R36_C5	7	-0.7529080598543625	False
Q434_R36	Q434_R36_C6	5	-0.7262733994616304	False
Q434_R36	Q434_R36_C7	10	-0.7744675067681766	False
Q434_R36	Q434_R36_C8	3	-0.6915400483444185	False
Q434_R36	Q434_R36_C9	9	-0.7701866827604271	False
Q434_R36	Q434_R36_C10	6	-0.7349460406542074	False
Q434_R37	Q434_R37_C1	7	-0.6372925725358716	False
Q434_R37	Q434_R37_C2	9	-0.6893575148948523	False
Q434_R37	Q434_R37_C3	8	-0.6470997543674553	False
Q434_R37	Q434_R37_C4	5	-0.3306624632406694	False
Q434_R37	Q434_R37_C5	2	-0.0578938265834802	False
Q434_R37	Q434_R37_C6	6	-0.5155664471755701	False
Q434_R37	Q434_R37_C7	1	0.4522823935696731	True
Q434_R37	Q434_R37_C8	3	-0.1917402803730662	False
Q434_R37	Q434_R37_C9	10	-0.8608439554744272	False
Q434_R37	Q434_R37_C10	4	-0.2235021172264406	False
Q435_R6	Q435_R6_C1	5	-0.7124301965634712	False
Q435_R6	Q435_R6_C2	9	-0.7966506600584622	False
Q435_R6	Q435_R6_C3	4	-0.7122359715219901	False
Q435_R6	Q435_R6_C4	3	-0.7114529490542869	False
Q435_R6	Q435_R6_C5	7	-0.7271801889003533	False
Q435_R6	Q435_R6_C6	10	-0.8216063673282288	False
Q435_R6	Q435_R6_C7	2	-0.6744602527507244	False
Q435_R6	Q435_R6_C8	8	-0.7734461052417336	False
Q435_R6	Q435_R6_C9	1	-0.2336919482035533	False
Q435_R6	Q435_R6_C10	6	-0.7133831771855719	False
Q435_R28	Q435_R28_C1	10	-0.9067224728823876	False
Q435_R28	Q435_R28_C2	9	-0.8833978842538328	False
Q435_R28	Q435_R28_C3	4	-0.7206549463350598	False
Q435_R28	Q435_R28_C4	5	-0.7332107270597052	False
Q435_R28	Q435_R28_C5	7	-0.7823105735033609	False
Q435_R28	Q435_R28_C6	6	-0.748377451745323	False
Q435_R28	Q435_R28_C7	3	-0.7204811248930965	False
Q435_R28	Q435_R28_C8	1	-0.5739958197271737	False
Q435_R28	Q435_R28_C9	8	-0.809295679293802	False
Q435_R28	Q435_R28_C10	2	-0.7060328234355395	False
Q435_R40	Q435_R40_C1	6	-0.5234564769179735	False
Q435_R40	Q435_R40_C2	9	-0.5874166874087774	False
Q435_R40	Q435_R40_C3	1	0.9553376282539612	True
Q435_R40	Q435_R40_C4	3	-0.0030968545564065	False
Q435_R40	Q435_R40_C5	4	-0.4288282465226639	False
Q435_R40	Q435_R40_C6	5	-0.4525591306381704	False
Q435_R40	Q435_R40_C7	2	0.0397164175053517	True
Q435_R40	Q435_R40_C8	7	-0.5508259007994172	False
Q435_R40	Q435_R40_C9	10	-0.686819194341785	False
Q435_R40	Q435_R40_C10	8	-0.5588101290540695	False
Q435_R46	Q435_R46_C1	7	-0.7117993425676228	False
Q435_R46	Q435_R46_C2	3	-0.3464591594422126	False
Q435_R46	Q435_R46_C3	8	-0.7414797544085268	False
Q435_R46	Q435_R46_C4	2	0.1428730374904538	True
Q435_R46	Q435_R46_C5	10	-0.9571452087408776	False
Q435_R46	Q435_R46_C6	4	-0.4763616971561224	False
Q435_R46	Q435_R46_C7	5	-0.6724189215079919	False
Q435_R46	Q435_R46_C8	6	-0.6965578221924043	False
Q435_R46	Q435_R46_C9	1	0.6721525793472847	True
Q435_R46	Q435_R46_C10	9	-0.9277427242806582	False
Q436_R14	Q436_R14_C1	2	-0.0969179953862257	False
Q436_R14	Q436_R14_C2	4	-0.1987178561886104	False
Q436_R14	Q436_R14_C3	10	-0.881154651164815	False
Q436_R14	Q436_R14_C4	5	-0.226374829347514	False
Q436_R14	Q436_R14_C5	9	-0.5338410934439259	False
Q436_R14	Q436_R14_C6	6	-0.336618358886192	False
Q436_R14	Q436_R14_C7	7	-0.3435642266778811	False
Q436_R14	Q436_R14_C8	8	-0.3856001278364163	False
Q436_R14	Q436_R14_C9	1	0.9994707076218978	True
Q436_R14	Q436_R14_C10	3	-0.1614103769377357	False
Q436_R19	Q436_R19_C1	4	-0.8371754838060872	False
Q436_R19	Q436_R19_C2	9	-0.9095640052089716	False
Q436_R19	Q436_R19_C3	2	-0.7733072091381135	False
Q436_R19	Q436_R19_C4	7	-0.8656465746347153	False
Q436_R19	Q436_R19_C5	1	-0.6063487747872092	False
Q436_R19	Q436_R19_C6	6	-0.8423019901603819	False
Q436_R19	Q436_R19_C7	8	-0.8875734098258781	False
Q436_R19	Q436_R19_C8	10	-0.9123786531924089	False
Q436_R19	Q436_R19_C9	5	-0.8409270167812974	False
Q436_R19	Q436_R19_C10	3	-0.8361080913019294	False
Q436_R25	Q436_R25_C1	1	0.6046526083905166	True
Q436_R25	Q436_R25_C2	5	0.0607019671027075	True
Q436_R25	Q436_R25_C3	4	0.1563666197477673	True
Q436_R25	Q436_R25_C4	2	0.5397794394889137	True
Q436_R25	Q436_R25_C5	3	0.2060073319547333	True
Q436_R25	Q436_R25_C6	8	-0.1126384634898938	False
Q436_R25	Q436_R25_C7	7	-0.1017994782540028	False
Q436_R25	Q436_R25_C8	10	-0.8172438006913356	False
Q436_R25	Q436_R25_C9	6	0.0512600863688454	True
Q436_R25	Q436_R25_C10	9	-0.5311564307803169	False
Q436_R32	Q436_R32_C1	2	0.3547234967682644	True
Q436_R32	Q436_R32_C2	9	-0.8291910552655759	False
Q436_R32	Q436_R32_C3	5	-0.051390155115596	False
Q436_R32	Q436_R32_C4	10	-0.8605780036298418	False
Q436_R32	Q436_R32_C5	8	-0.7466512678313475	False
Q436_R32	Q436_R32_C6	6	-0.1512847074509273	False
Q436_R32	Q436_R32_C7	4	0.0866605774300142	True
Q436_R32	Q436_R32_C8	7	-0.4809280905174203	False
Q436_R32	Q436_R32_C9	3	0.1090702280146647	True
Q436_R32	Q436_R32_C10	1	0.3998656759337793	True
Q436_R34	Q436_R34_C1	5	-0.4983123467573986	False
Q436_R34	Q436_R34_C2	6	-0.5353808558444966	False
Q436_R34	Q436_R34_C3	7	-0.5818882017880069	False
Q436_R34	Q436_R34_C4	10	-0.7215021054814827	False
Q436_R34	Q436_R34_C5	2	-0.374837502670808	False
Q436_R34	Q436_R34_C6	3	-0.4516861003553333	False
Q436_R34	Q436_R34_C7	9	-0.6448637421246886	False
Q436_R34	Q436_R34_C8	4	-0.4667353822032675	False
Q436_R34	Q436_R34_C9	8	-0.6178735622756282	False
Q436_R34	Q436_R34_C10	1	-0.1440582450121867	False
Q437_R24	Q437_R24_C1	8	-0.7818935873367092	False
Q437_R24	Q437_R24_C2	6	-0.5955299753098922	False
Q437_R24	Q437_R24_C3	3	-0.1788330817531085	False
Q437_R24	Q437_R24_C4	9	-0.7963890917432905	False
Q437_R24	Q437_R24_C5	4	-0.4255998685014672	False
Q437_R24	Q437_R24_C6	7	-0.7460348357306608	False
Q437_R24	Q437_R24_C7	2	0.2162929243630424	True
Q437_R24	Q437_R24_C8	5	-0.4921455266051015	False
Q437_R24	Q437_R24_C9	10	-0.8844570084515442	False
Q437_R24	Q437_R24_C10	1	0.3253094094655862	True
Q437_R32	Q437_R32_C1	4	-0.5797360003618683	False
Q437_R32	Q437_R32_C2	5	-0.6664139147348229	False
Q437_R32	Q437_R32_C3	10	-0.7024992673133572	False
Q437_R32	Q437_R32_C4	3	-0.5480964243782624	False
Q437_R32	Q437_R32_C5	2	-0.5390151745286234	False
Q437_R32	Q437_R32_C6	8	-0.6715515104955534	False
Q437_R32	Q437_R32_C7	6	-0.6714754498652415	False
Q437_R32	Q437_R32_C8	7	-0.671518653045446	False
Q437_R32	Q437_R32_C9	1	-0.1068951797458663	False
Q437_R32	Q437_R32_C10	9	-0.6830048340360275	False
Q437_R55	Q437_R55_C1	8	-0.6917719077916489	False
Q437_R55	Q437_R55_C2	6	-0.6740801979787805	False
Q437_R55	Q437_R55_C3	9	-0.7094218033425232	False
Q437_R55	Q437_R55_C4	10	-0.7677106018417441	False
Q437_R55	Q437_R55_C5	3	-0.5675402258739595	False
Q437_R55	Q437_R55_C6	2	-0.5655301878958681	False
Q437_R55	Q437_R55_C7	7	-0.6755908437729772	False
Q437_R55	Q437_R55_C8	5	-0.6409316437233481	False
Q437_R55	Q437_R55_C9	4	-0.6143690390600884	False
Q437_R55	Q437_R55_C10	1	-0.3651411196488245	False
Q437_R60	Q437_R60_C1	1	0.2200879753742928	True
Q437_R60	Q437_R60_C2	6	-0.5871702918066111	False
Q437_R60	Q437_R60_C3	3	-0.3111912917924729	False
Q437_R60	Q437_R60_C4	10	-0.7025866102960192	False
Q437_R60	Q437_R60_C5	7	-0.6296431064750012	False
Q437_R60	Q437_R60_C6	4	-0.5425285100424204	False
Q437_R60	Q437_R60_C7	9	-0.6947702959754869	False
Q437_R60	Q437_R60_C8	8	-0.6940656975876782	False
Q437_R60	Q437_R60_C9	5	-0.5762159342977737	False
Q437_R60	Q437_R60_C10	2	0.1644433969210827	True
Q437_R63	Q437_R63_C1	3	-0.7475761647097294	False
Q437_R63	Q437_R63_C2	9	-0.8701537252538172	False
Q437_R63	Q437_R63_C3	8	-0.8677863018089389	False
Q437_R63	Q437_R63_C4	1	-0.6933721863366817	False
Q437_R63	Q437_R63_C5	5	-0.7869178641139984	False
Q437_R63	Q437_R63_C6	6	-0.8417782016681821	False
Q437_R63	Q437_R63_C7	2	-0.7389807683345886	False
Q437_R63	Q437_R63_C8	4	-0.7825503689408679	False
Q437_R63	Q437_R63_C9	7	-0.860726233196329	False
Q437_R63	Q437_R63_C10	10	-0.8864420049359336	False
Q437_R65	Q437_R65_C1	8	-0.9023447438130108	False
Q437_R65	Q437_R65_C2	5	-0.887004563046571	False
Q437_R65	Q437_R65_C3	9	-0.932980134266468	False
Q437_R65	Q437_R65_C4	3	-0.8208697272973995	False
Q437_R65	Q437_R65_C5	1	0.2399103437911884	True
Q437_R65	Q437_R65_C6	10	-0.9646923266938964	False
Q437_R65	Q437_R65_C7	7	-0.8959707408574498	False
Q437_R65	Q437_R65_C8	6	-0.8950733920968219	False
Q437_R65	Q437_R65_C9	2	-0.7986506975175354	False
Q437_R65	Q437_R65_C10	4	-0.8451920909254496	False
Q438_R2	Q438_R2_C1	7	-0.5134822188258246	False
Q438_R2	Q438_R2_C2	6	-0.4946768213059709	False
Q438_R2	Q438_R2_C3	5	-0.3243311571521081	False
Q438_R2	Q438_R2_C4	9	-0.6074667003440297	False
Q438_R2	Q438_R2_C5	8	-0.5543219559699737	False
